index,Range
14176,31
14177,32
14178,36
14179,31
14180,39
14181,39
14182,38
14183,33
14184,31
14185,33
14186,34
14187,17
14188,34
14189,36
14190,29
14191,36
14192,31
14193,29
14194,29
14195,26
14196,29
14197,31
14198,32
14199,31
14200,33
14201,29
14202,31
14203,29
14204,31
14205,31
14206,28
14207,32
14208,29
14209,31
14210,31
14211,26
14212,32
14213,34
14214,31
14215,32
14216,32
14217,31
14218,33
14219,31
14220,34
14221,31
14222,34
14223,31
14224,27
14225,24
14226,29
14227,27
14228,27
14229,26
14230,26
14231,26
14232,27
14233,26
14234,31
14235,32
14236,29
14237,29
14238,28
14239,31
14240,32
14241,31
14242,31
14243,31
14244,32
14245,31
14246,24
14247,19
14248,24
14249,24
14250,27
14251,29
14252,0
14253,29
14254,28
14255,31
14256,31
14257,31
14258,33
14259,33
14260,29
14261,28
14262,29
14263,31
14264,31
14265,27
14266,32
14267,32
14268,34
14269,34
14270,34
14271,34
14272,24
14273,19
14274,24
14275,24
14276,29
14277,29
14278,26
14279,28
14280,31
14281,28
14282,27
14283,25
14284,31
14285,29
14286,29
14287,29
14288,27
14289,27
14290,27
14291,27
14292,29
14293,31
14294,31
14295,32
14296,29
14297,31
14298,31
14299,29
14300,29
14301,29
14302,29
14303,29
14304,29
14305,29
14306,29
14307,29
14308,31
14309,27
14310,29
14311,29
14312,31
14313,29
14314,29
14315,28
14316,31
14317,29
14318,29
14319,31
14320,31
14321,33
14322,33
14323,31
14324,31
14325,31
14326,29
14327,29
14328,27
14329,22
14330,32
14331,32
14332,27
14333,32
14334,31
14335,31
14336,29
14337,27
14338,29
14339,32
14340,29
14341,30
14342,26
14343,29
14344,28
14345,30
14346,29
14347,31
14348,29
14349,31
14350,31
14351,29
14352,31
14353,29
14354,29
14355,29
14356,31
14357,29
14358,31
14359,29
14360,29
14361,32
14362,29
14363,29
14364,29
14365,29
14366,30
14367,31
14368,31
14369,29
14370,29
14371,29
14372,32
14373,29
14374,32
14375,31
14376,31
14377,31
14378,29
14379,33
14380,33
14381,48
14382,48
14383,43
14384,50
14385,38
14386,48
14387,36
14388,43
14389,50
14390,50
14391,43
14392,43
14393,45
14394,45
14395,48
14396,34
14397,37
14398,48
14399,43
14400,39
14401,43
14402,43
14403,48
14404,46
14405,39
14406,38
14407,46
14408,36
14409,40
14410,38
14411,48
14412,50
14413,43
14414,45
14415,41
14416,45
14417,40
14418,42
14419,42
14420,43
14421,45
14422,34
14423,46
14424,48
14425,31
14426,31
14427,31
14428,28
14429,32
14430,32
14431,34
14432,31
14433,31
14434,31
14435,31
14436,31
14437,31
14438,34
14439,32
14440,31
14441,29
14442,32
14443,31
14444,31
14445,29
14446,28
14447,31
14448,29
14449,29
14450,29
14451,29
14452,29
14453,31
14454,29
14455,31
14456,31
14457,31
14458,27
14459,31
14460,29
14461,29
14462,34
14463,33
14464,31
14465,29
14466,28
14467,32
14468,29
14469,29
14470,32
14471,33
14472,29
14473,27
14474,27
14475,29
14476,32
14477,31
14478,32
14479,31
14480,31
14481,32
14482,33
14483,31
14484,29
14485,34
14486,32
14487,34
14488,31
14489,27
14490,29
14491,32
14492,31
14493,31
14494,32
14495,31
14496,29
14497,34
14498,32
14499,33
14500,31
14501,29
14502,34
14503,32
14504,30
14505,29
14506,29
14507,28
14508,29
14509,31
14510,26
14511,28
14512,30
14513,26
14514,31
14515,29
14516,30
14517,29
14518,31
14519,32
14520,29
14521,29
14522,29
14523,29
14524,29
14525,26
14526,31
14527,29
14528,31
14529,32
14530,31
14531,31
14532,32
14533,34
14534,34
14535,36
14536,32
14537,30
14538,33
14539,29
14540,30
14541,33
14542,30
14543,27
14544,28
14545,28
14546,32
14547,29
14548,29
14549,33
14550,31
14551,31
14552,31
14553,36
14554,43
14555,36
14556,46
14557,37
14558,46
14559,45
14560,35
14561,31
14562,31
14563,31
14564,28
14565,29
14566,27
14567,27
14568,31
14569,31
14570,29
14571,29
14572,31
14573,31
14574,29
14575,31
14576,27
14577,28
14578,31
14579,31
14580,28
14581,31
14582,31
14583,26
14584,33
14585,31
14586,31
14587,31
14588,29
14589,31
14590,29
14591,31
14592,31
14593,29
14594,31
14595,29
14596,32
14597,31
14598,33
14599,33
14600,29
14601,32
14602,32
14603,29
14604,27
14605,27
14606,36
14607,26
14608,29
14609,29
14610,31
14611,31
14612,29
14613,25
14614,27
14615,29
14616,27
14617,26
14618,29
14619,26
14620,29
14621,29
14622,28
14623,22
14624,22
14625,26
14626,26
14627,31
14628,26
14629,29
14630,33
14631,26
14632,33
14633,33
14634,31
14635,29
14636,32
14637,31
14638,29
14639,31
14640,36
14641,36
14642,34
14643,38
14644,33
14645,33
14646,33
14647,33
14648,31
14649,33
14650,33
14651,35
14652,33
14653,33
14654,34
14655,33
14656,33
14657,29
14658,33
14659,33
14660,34
14661,31
14662,31
14663,31
14664,33
14665,31
14666,31
14667,31
14668,33
14669,33
14670,34
14671,34
14672,33
14673,35
14674,33
14675,33
14676,33
14677,34
14678,36
14679,34
14680,35
14681,33
14682,31
14683,34
14684,33
14685,34
14686,33
14687,36
14688,36
14689,39
14690,34
14691,36
14692,36
14693,38
14694,36
14695,36
14696,35
14697,36
14698,33
14699,34
14700,35
14701,35
14702,34
14703,33
14704,33
14705,36
14706,36
14707,33
14708,33
14709,35
14710,33
14711,32
14712,36
14713,34
14714,31
14715,33
14716,29
14717,35
14718,34
14719,34
14720,33
14721,31
14722,33
14723,33
14724,38
14725,35
14726,31
14727,31
14728,33
14729,34
14730,39
14731,36
14732,33
14733,33
14734,34
14735,31
14736,33
14737,34
14738,36
14739,33
14740,33
14741,33
14742,33
14743,31
14744,31
14745,33
14746,24
14747,33
14748,31
14749,32
14750,41
14751,38
14752,31
14753,35
14754,36
14755,36
14756,36
14757,36
14758,36
14759,33
14760,36
14761,31
14762,31
14763,34
14764,33
14765,31
14766,32
14767,31
14768,34
14769,31
14770,34
14771,34
14772,29
14773,31
14774,36
14775,36
14776,40
14777,29
14778,31
14779,33
14780,31
14781,33
14782,33
14783,29
14784,33
14785,31
14786,32
14787,35
14788,31
14789,36
14790,37
14791,39
14792,27
14793,32
14794,36
14795,36
14796,36
14797,33
14798,33
14799,31
14800,33
14801,34
14802,31
14803,27
14804,26
14805,29
14806,34
14807,29
14808,32
14809,31
14810,31
14811,31
14812,36
14813,31
14814,33
14815,33
14816,33
14817,33
14818,36
14819,36
14820,36
14821,36
14822,33
14823,33
14824,33
14825,33
14826,29
14827,29
14828,29
14829,29
14830,31
14831,31
14832,31
14833,31
14834,34
14835,34
14836,34
14837,34
14838,31
14839,33
14840,33
14841,33
14842,33
14843,33
14844,33
14845,33
14846,31
14847,31
14848,31
14849,31
14850,33
14851,33
14852,33
14853,33
14854,29
14855,31
14856,31
14857,31
14858,34
14859,31
14860,34
14861,31
14862,31
14863,31
14864,33
14865,31
14866,31
14867,33
14868,33
14869,33
14870,26
14871,28
14872,28
14873,28
14874,33
14875,33
14876,40
14877,33
14878,33
14879,31
14880,33
14881,31
14882,33
14883,33
14884,33
14885,33
14886,36
14887,34
14888,36
14889,34
14890,33
14891,33
14892,33
14893,33
14894,33
14895,33
14896,33
14897,33
14898,35
14899,35
14900,35
14901,35
14902,31
14903,33
14904,33
14905,33
14906,31
14907,31
14908,31
14909,31
14910,35
14911,35
14912,35
14913,35
14914,34
14915,35
14916,35
14917,35
14918,35
14919,35
14920,35
14921,35
14922,33
14923,33
14924,33
14925,33
14926,33
14927,33
14928,33
14929,33
14930,31
14931,33
14932,33
14933,33
14934,33
14935,33
14936,33
14937,33
14938,33
14939,33
14940,33
14941,33
14942,31
14943,31
14944,31
14945,31
14946,29
14947,29
14948,29
14949,29
14950,31
14951,31
14952,31
14953,31
14954,35
14955,35
14956,35
14957,35
14958,35
14959,35
14960,35
14961,35
14962,29
14963,36
14964,36
14965,36
14966,36
14967,31
14968,36
14969,31
14970,34
14971,34
14972,34
14973,34
14974,34
14975,37
14976,37
14977,37
14978,34
14979,36
14980,36
14981,36
14982,34
14983,34
14984,34
14985,34
14986,34
14987,34
14988,34
14989,34
14990,31
14991,31
14992,31
14993,31
14994,33
14995,33
14996,33
14997,33
14998,34
14999,34
15000,38
15001,34
15002,36
15003,36
15004,36
15005,34
15006,34
15007,36
15008,38
15009,38
15010,38
15011,31
15012,36
15013,29
15014,29
15015,31
15016,26
15017,26
15018,24
15019,36
15020,32
15021,36
15022,33
15023,34
15024,19
15025,39
15026,33
15027,33
15028,31
15029,39
15030,39
15031,39
15032,36
15033,40
15034,41
15035,36
15036,33
15037,40
15038,33
15039,36
15040,36
15041,34
15042,36
15043,38
15044,31
15045,34
15046,31
15047,33
15048,31
15049,31
15050,33
15051,33
15052,32
15053,34
15054,33
15055,31
15056,36
15057,38
15058,38
15059,36
15060,34
15061,36
15062,39
15063,38
15064,39
15065,39
15066,34
15067,37
15068,38
15069,31
15070,31
15071,34
15072,37
15073,29
15074,39
15075,36
15076,34
15077,32
15078,34
15079,36
15080,31
15081,38
15082,36
15083,32
15084,32
15085,24
15086,33
15087,36
15088,33
15089,34
15090,20
15091,31
15092,33
15093,33
15094,31
15095,29
15096,31
15097,29
15098,36
15099,28
15100,35
15101,31
15102,34
15103,31
15104,33
15105,33
15106,33
15107,35
15108,35
15109,34
15110,34
15111,36
15112,31
15113,33
15114,36
15115,29
15116,33
15117,33
15118,34
15119,29
15120,21
15121,31
15122,36
15123,33
15124,36
15125,28
15126,31
15127,33
15128,32
15129,29
15130,31
15131,26
15132,27
15133,34
15134,29
15135,29
15136,29
15137,33
15138,29
15139,29
15140,36
15141,34
15142,32
15143,29
15144,26
15145,32
15146,29
15147,31
15148,30
15149,32
15150,32
15151,29
15152,33
15153,32
15154,24
15155,29
15156,34
15157,29
15158,32
15159,31
15160,32
15161,32
15162,33
15163,31
15164,33
15165,31
15166,27
15167,27
15168,28
15169,33
15170,29
15171,34
15172,31
15173,31
15174,26
15175,29
15176,31
15177,32
15178,32
15179,36
15180,33
15181,32
15182,31
15183,32
15184,32
15185,31
15186,31
15187,36
15188,32
15189,31
15190,32
15191,36
15192,29
15193,31
15194,27
15195,33
15196,29
15197,31
15198,32
15199,31
15200,32
15201,34
15202,26
15203,28
15204,31
15205,31
15206,34
15207,26
15208,24
15209,34
15210,26
15211,24
15212,27
15213,31
15214,41
15215,44
15216,48
15217,36
15218,43
15219,43
15220,41
15221,44
15222,38
15223,31
15224,36
15225,31
15226,40
15227,36
15228,46
15229,40
15230,38
15231,38
15232,43
15233,33
15234,33
15235,28
15236,35
15237,24
15238,43
15239,41
15240,31
15241,44
15242,43
15243,41
15244,48
15245,38
15246,36
15247,33
15248,43
15249,36
15250,41
15251,31
15252,50
15253,48
15254,43
15255,33
15256,41
15257,31
15258,36
15259,36
15260,36
15261,43
15262,43
15263,44
15264,36
15265,40
15266,42
15267,39
15268,40
15269,41
15270,32
15271,38
15272,34
15273,31
15274,31
15275,36
15276,36
15277,32
15278,41
15279,36
15280,38
15281,35
15282,30
15283,29
15284,31
15285,36
15286,32
15287,36
15288,31
15289,21
15290,29
15291,32
15292,32
15293,31
15294,27
15295,29
15296,28
15297,24
15298,29
15299,29
15300,34
15301,27
15302,32
15303,33
15304,29
15305,26
15306,28
15307,33
15308,26
15309,29
15310,29
15311,29
15312,29
15313,31
15314,29
15315,27
15316,32
15317,31
15318,29
15319,31
15320,27
15321,29
15322,27
15323,31
15324,29
15325,31
15326,29
15327,31
15328,29
15329,31
15330,31
15331,31
15332,31
15333,31
15334,29
15335,27
15336,31
15337,29
15338,26
15339,26
15340,26
15341,29
15342,36
15343,27
15344,29
15345,31
15346,31
15347,29
15348,32
15349,29
15350,31
15351,31
15352,29
15353,27
15354,34
15355,29
15356,27
15357,33
15358,31
15359,29
15360,29
15361,29
15362,31
15363,29
15364,32
15365,29
15366,34
15367,34
15368,30
15369,31
15370,31
15371,31
15372,32
15373,32
15374,31
15375,31
15376,34
15377,31
15378,25
15379,26
15380,29
15381,29
15382,32
15383,29
15384,29
15385,27
15386,34
15387,27
15388,29
15389,29
15390,31
15391,31
15392,32
15393,32
15394,32
15395,29
15396,32
15397,29
15398,32
15399,29
15400,31
15401,32
15402,27
15403,32
15404,26
15405,26
15406,24
15407,24
15408,29
15409,31
15410,38
15411,29
15412,34
15413,36
15414,31
15415,36
15416,31
15417,29
15418,24
15419,24
15420,24
15421,24
15422,26
15423,26
15424,32
15425,24
15426,22
15427,24
15428,24
15429,32
15430,33
15431,29
15432,27
15433,27
15434,33
15435,32
15436,17
15437,34
15438,34
15439,26
15440,34
15441,34
15442,24
15443,32
15444,32
15445,19
15446,36
15447,36
15448,27
15449,32
15450,27
15451,19
15452,36
15453,19
15454,36
15455,31
15456,27
15457,36
15458,36
15459,26
15460,26
15461,39
15462,39
15463,34
15464,21
15465,34
15466,34
15467,27
15468,34
15469,24
15470,24
15471,36
15472,36
15473,27
15474,28
15475,28
15476,27
15477,27
15478,39
15479,32
15480,34
15481,34
15482,28
15483,34
15484,29
15485,31
15486,29
15487,31
15488,29
15489,31
15490,33
15491,31
15492,32
15493,28
15494,31
15495,34
15496,33
15497,31
15498,31
15499,31
15500,31
15501,31
15502,31
15503,31
15504,34
15505,34
15506,31
15507,33
15508,31
15509,31
15510,31
15511,31
15512,31
15513,33
15514,34
15515,31
15516,31
15517,34
15518,31
15519,29
15520,31
15521,29
15522,34
15523,29
15524,31
15525,30
15526,28
15527,31
15528,32
15529,27
15530,31
15531,29
15532,29
15533,31
15534,26
15535,32
15536,31
15537,34
15538,32
15539,34
15540,31
15541,29
15542,31
15543,27
15544,31
15545,27
15546,29
15547,34
15548,29
15549,28
15550,19
15551,19
15552,21
15553,23
15554,29
15555,23
15556,29
15557,26
15558,24
15559,24
15560,31
15561,31
15562,29
15563,33
15564,31
15565,33
15566,29
15567,29
15568,27
15569,28
15570,31
15571,27
15572,31
15573,29
15574,31
15575,34
15576,27
15577,27
15578,27
15579,32
15580,34
15581,29
15582,29
15583,19
15584,19
15585,26
15586,24
15587,21
15588,26
15589,31
15590,29
15591,29
15592,29
15593,24
15594,24
15595,29
15596,27
15597,27
15598,29
15599,27
15600,27
15601,31
15602,26
15603,26
15604,29
15605,29
15606,29
15607,29
15608,29
15609,29
15610,27
15611,27
15612,27
15613,26
15614,26
15615,26
15616,26
15617,26
15618,26
15619,28
15620,28
15621,28
15622,31
15623,26
15624,26
15625,31
15626,26
15627,26
15628,31
15629,31
15630,31
15631,31
15632,31
15633,31
15634,29
15635,27
15636,27
15637,29
15638,27
15639,27
15640,26
15641,26
15642,26
15643,26
15644,26
15645,26
15646,31
15647,29
15648,29
15649,31
15650,29
15651,29
15652,31
15653,29
15654,29
15655,31
15656,29
15657,29
15658,29
15659,29
15660,29
15661,29
15662,29
15663,29
15664,27
15665,27
15666,27
15667,27
15668,27
15669,27
15670,29
15671,22
15672,22
15673,29
15674,22
15675,22
15676,33
15677,24
15678,24
15679,33
15680,24
15681,24
15682,33
15683,24
15684,24
15685,33
15686,24
15687,24
15688,31
15689,24
15690,24
15691,31
15692,24
15693,24
15694,34
15695,34
15696,27
15697,27
15698,27
15699,41
15700,39
15701,41
15702,37
15703,39
15704,41
15705,41
15706,34
15707,34
15708,33
15709,33
15710,36
15711,31
15712,33
15713,31
15714,36
15715,34
15716,33
15717,28
15718,39
15719,34
15720,36
15721,38
15722,38
15723,31
15724,36
15725,38
15726,33
15727,33
15728,36
15729,29
15730,36
15731,36
15732,31
15733,28
15734,28
15735,14
15736,26
15737,26
15738,14
15739,29
15740,29
15741,14
15742,26
15743,26
15744,14
15745,32
15746,31
15747,31
15748,32
15749,31
15750,31
15751,33
15752,31
15753,35
15754,33
15755,33
15756,34
15757,33
15758,33
15759,31
15760,34
15761,33
15762,33
15763,31
15764,31
15765,31
15766,33
15767,33
15768,29
15769,31
15770,33
15771,31
15772,33
15773,31
15774,31
15775,33
15776,31
15777,33
15778,29
15779,31
15780,33
15781,29
15782,31
15783,34
15784,31
15785,29
15786,31
15787,33
15788,31
15789,31
15790,31
15791,34
15792,34
15793,33
15794,36
15795,34
15796,28
15797,34
15798,33
15799,33
15800,31
15801,31
15802,31
15803,29
15804,32
15805,31
15806,28
15807,33
15808,31
15809,31
15810,31
15811,31
15812,24
15813,31
15814,31
15815,31
15816,31
15817,29
15818,33
15819,29
15820,33
15821,34
15822,34
15823,31
15824,31
15825,33
15826,33
15827,29
15828,34
15829,32
15830,29
15831,29
15832,29
15833,29
15834,34
15835,29
15836,29
15837,33
15838,33
15839,31
15840,31
15841,31
15842,36
15843,32
15844,32
15845,29
15846,31
15847,38
15848,33
15849,31
15850,31
15851,36
15852,36
15853,34
15854,34
15855,33
15856,33
15857,36
15858,36
15859,32
15860,33
15861,23
15862,29
15863,24
15864,29
15865,24
15866,21
15867,31
15868,24
15869,31
15870,26
15871,33
15872,24
15873,24
15874,33
15875,24
15876,24
15877,31
15878,21
15879,22
15880,31
15881,21
15882,22
15883,33
15884,22
15885,24
15886,31
15887,22
15888,24
15889,31
15890,24
15891,26
15892,31
15893,24
15894,26
15895,34
15896,29
15897,29
15898,29
15899,29
15900,29
15901,31
15902,31
15903,27
15904,29
15905,29
15906,26
15907,29
15908,29
15909,26
15910,25
15911,24
15912,27
15913,25
15914,29
15915,27
15916,26
15917,27
15918,27
15919,27
15920,27
15921,29
15922,29
15923,27
15924,29
15925,29
15926,27
15927,24
15928,27
15929,27
15930,27
15931,24
15932,24
15933,24
15934,25
15935,24
15936,27
15937,27
15938,29
15939,27
15940,32
15941,32
15942,27
15943,22
15944,38
15945,31
15946,32
15947,32
15948,29
15949,29
15950,29
15951,27
15952,29
15953,29
15954,27
15955,27
15956,27
15957,29
15958,35
15959,29
15960,27
15961,29
15962,29
15963,29
15964,31
15965,31
15966,29
15967,29
15968,29
15969,26
15970,29
15971,29
15972,26
15973,27
15974,29
15975,27
15976,32
15977,32
15978,27
15979,29
15980,29
15981,24
15982,29
15983,27
15984,31
15985,29
15986,29
15987,24
15988,26
15989,26
15990,25
15991,24
15992,40
15993,34
15994,39
15995,39
15996,39
15997,39
15998,34
15999,36
16000,39
16001,39
16002,40
16003,39
16004,43
16005,38
16006,39
16007,38
16008,31
16009,40
16010,39
16011,36
16012,36
16013,39
16014,39
16015,29
16016,39
16017,36
16018,39
16019,32
16020,36
16021,38
16022,43
16023,32
16024,32
16025,41
16026,36
16027,31
16028,34
16029,36
16030,31
16031,32
16032,41
16033,39
16034,32
16035,32
16036,36
16037,31
16038,34
16039,34
16040,32
16041,34
16042,34
16043,32
16044,32
16045,29
16046,37
16047,39
16048,37
16049,37
16050,32
16051,32
16052,36
16053,34
16054,32
16055,34
16056,31
16057,31
16058,32
16059,31
16060,33
16061,31
16062,33
16063,38
16064,33
16065,34
16066,36
16067,41
16068,38
16069,36
16070,33
16071,31
16072,38
16073,40
16074,33
16075,33
16076,31
16077,38
16078,33
16079,41
16080,43
16081,41
16082,33
16083,38
16084,31
16085,38
16086,33
16087,33
16088,36
16089,33
16090,33
16091,38
16092,41
16093,36
16094,43
16095,39
16096,29
16097,38
16098,33
16099,36
16100,33
16101,36
16102,33
16103,31
16104,39
16105,38
16106,33
16107,36
16108,33
16109,36
16110,33
16111,33
16112,36
16113,33
16114,39
16115,31
16116,33
16117,33
16118,31
16119,38
16120,31
16121,36
16122,35
16123,38
16124,37
16125,36
16126,36
16127,36
16128,36
16129,31
16130,40
16131,36
16132,41
16133,36
16134,36
16135,36
16136,34
16137,37
16138,38
16139,38
16140,38
16141,39
16142,37
16143,36
16144,41
16145,31
16146,31
16147,36
16148,32
16149,34
16150,36
16151,31
16152,39
16153,40
16154,40
16155,38
16156,31
16157,31
16158,38
16159,41
16160,41
16161,36
16162,33
16163,36
16164,36
16165,36
16166,36
16167,35
16168,36
16169,39
16170,36
16171,36
16172,36
16173,25
16174,36
16175,36
16176,36
16177,34
16178,38
16179,39
16180,36
16181,36
16182,36
16183,36
16184,41
16185,36
16186,34
16187,34
16188,37
16189,34
16190,36
16191,36
16192,39
16193,36
16194,36
16195,39
16196,36
16197,36
16198,36
16199,36
16200,36
16201,39
16202,39
16203,32
16204,40
16205,34
16206,40
16207,32
16208,32
16209,32
16210,36
16211,32
16212,36
16213,31
16214,38
16215,27
16216,34
16217,36
16218,32
16219,36
16220,36
16221,34
16222,32
16223,34
16224,38
16225,36
16226,38
16227,39
16228,32
16229,36
16230,40
16231,41
16232,35
16233,38
16234,38
16235,39
16236,36
16237,34
16238,36
16239,34
16240,37
16241,32
16242,31
16243,32
16244,39
16245,34
16246,39
16247,34
16248,31
16249,39
16250,41
16251,31
16252,36
16253,41
16254,40
16255,32
16256,34
16257,41
16258,36
16259,38
16260,34
16261,43
16262,36
16263,32
16264,36
16265,36
16266,43
16267,33
16268,33
16269,33
16270,33
16271,34
16272,33
16273,39
16274,33
16275,36
16276,31
16277,39
16278,33
16279,33
16280,31
16281,35
16282,33
16283,41
16284,36
16285,31
16286,34
16287,36
16288,34
16289,33
16290,31
16291,33
16292,39
16293,32
16294,32
16295,37
16296,36
16297,37
16298,38
16299,36
16300,37
16301,36
16302,37
16303,29
16304,41
16305,27
16306,33
16307,31
16308,31
16309,38
16310,36
16311,36
16312,41
16313,31
16314,41
16315,36
16316,31
16317,38
16318,36
16319,36
16320,36
16321,32
16322,36
16323,36
16324,39
16325,36
16326,38
16327,36
16328,38
16329,39
16330,39
16331,38
16332,36
16333,36
16334,40
16335,41
16336,36
16337,36
16338,37
16339,36
16340,36
16341,34
16342,43
16343,43
16344,40
16345,33
16346,38
16347,31
16348,26
16349,29
16350,27
16351,27
16352,31
16353,29
16354,29
16355,31
16356,29
16357,29
16358,28
16359,27
16360,31
16361,31
16362,31
16363,33
16364,32
16365,31
16366,33
16367,32
16368,28
16369,29
16370,31
16371,28
16372,28
16373,33
16374,26
16375,33
16376,31
16377,34
16378,34
16379,33
16380,31
16381,33
16382,33
16383,33
16384,33
16385,33
16386,34
16387,33
16388,33
16389,34
16390,34
16391,30
16392,34
16393,34
16394,33
16395,34
16396,32
16397,28
16398,28
16399,28
16400,28
16401,28
16402,29
16403,29
16404,28
16405,28
16406,31
16407,31
16408,26
16409,26
16410,31
16411,31
16412,29
16413,29
16414,28
16415,28
16416,26
16417,26
16418,32
16419,28
16420,32
16421,28
16422,31
16423,31
16424,31
16425,31
16426,29
16427,29
16428,29
16429,29
16430,28
16431,28
16432,28
16433,28
16434,30
16435,30
16436,30
16437,30
16438,27
16439,27
16440,27
16441,27
16442,26
16443,26
16444,26
16445,26
16446,26
16447,26
16448,26
16449,26
16450,26
16451,26
16452,26
16453,26
16454,26
16455,26
16456,26
16457,26
16458,34
16459,29
16460,35
16461,29
16462,29
16463,29
16464,29
16465,29
16466,33
16467,33
16468,31
16469,32
16470,33
16471,33
16472,31
16473,29
16474,31
16475,31
16476,28
16477,28
16478,29
16479,28
16480,29
16481,31
16482,32
16483,31
16484,29
16485,28
16486,29
16487,32
16488,31
16489,32
16490,33
16491,29
16492,31
16493,29
16494,33
16495,33
16496,32
16497,31
16498,29
16499,31
16500,29
16501,32
16502,31
16503,31
16504,28
16505,29
16506,32
16507,31
16508,31
16509,29
16510,31
16511,31
16512,31
16513,34
16514,29
16515,31
16516,29
16517,29
16518,26
16519,28
16520,29
16521,29
16522,31
16523,32
16524,32
16525,28
16526,28
16527,32
16528,32
16529,31
16530,29
16531,32
16532,34
16533,31
16534,32
16535,29
16536,33
16537,26
16538,29
16539,29
16540,32
16541,29
16542,31
16543,29
16544,29
16545,29
16546,29
16547,31
16548,31
16549,29
16550,32
16551,42
16552,36
16553,34
16554,31
16555,31
16556,36
16557,38
16558,34
16559,36
16560,33
16561,41
16562,36
16563,38
16564,38
16565,33
16566,33
16567,38
16568,33
16569,36
16570,36
16571,36
16572,36
16573,36
16574,32
16575,36
16576,36
16577,38
16578,38
16579,33
16580,36
16581,40
16582,33
16583,36
16584,39
16585,36
16586,41
16587,33
16588,36
16589,36
16590,42
16591,33
16592,38
16593,39
16594,35
16595,32
16596,34
16597,36
16598,32
16599,36
16600,34
16601,34
16602,33
16603,33
16604,36
16605,33
16606,39
16607,32
16608,32
16609,33
16610,33
16611,36
16612,30
16613,37
16614,34
16615,34
16616,36
16617,36
16618,36
16619,36
16620,39
16621,39
16622,36
16623,34
16624,33
16625,38
16626,36
16627,36
16628,29
16629,34
16630,34
16631,34
16632,29
16633,31
16634,32
16635,34
16636,34
16637,31
16638,31
16639,31
16640,31
16641,34
16642,29
16643,26
16644,28
16645,24
16646,24
16647,24
16648,24
16649,24
16650,24
16651,31
16652,34
16653,33
16654,34
16655,32
16656,31
16657,31
16658,32
16659,32
16660,32
16661,34
16662,31
16663,33
16664,31
16665,31
16666,35
16667,33
16668,31
16669,32
16670,32
16671,34
16672,34
16673,31
16674,33
16675,34
16676,33
16677,31
16678,32
16679,33
16680,29
16681,29
16682,29
16683,28
16684,33
16685,28
16686,29
16687,29
16688,29
16689,27
16690,29
16691,31
16692,24
16693,29
16694,29
16695,29
16696,29
16697,26
16698,29
16699,32
16700,29
16701,31
16702,29
16703,32
16704,27
16705,30
16706,29
16707,27
16708,29
16709,36
16710,27
16711,33
16712,29
16713,29
16714,31
16715,31
16716,31
16717,29
16718,29
16719,32
16720,31
16721,34
16722,36
16723,36
16724,31
16725,31
16726,32
16727,31
16728,31
16729,31
16730,26
16731,32
16732,33
16733,32
16734,31
16735,32
16736,34
16737,32
16738,34
16739,32
16740,29
16741,31
16742,29
16743,31
16744,31
16745,31
16746,31
16747,29
16748,31
16749,33
16750,31
16751,31
16752,29
16753,36
16754,0
16755,29
16756,29
16757,29
16758,27
16759,27
16760,27
16761,34
16762,32
16763,32
16764,31
16765,31
16766,26
16767,38
16768,26
16769,30
16770,36
16771,30
16772,44
16773,27
16774,27
16775,33
16776,32
16777,29
16778,28
16779,26
16780,33
16781,33
16782,31
16783,33
16784,33
16785,33
16786,31
16787,29
16788,31
16789,33
16790,33
16791,34
16792,31
16793,33
16794,31
16795,31
16796,42
16797,24
16798,31
16799,33
16800,31
16801,34
16802,34
16803,33
16804,31
16805,31
16806,32
16807,29
16808,33
16809,31
16810,31
16811,34
16812,33
16813,33
16814,28
16815,34
16816,27
16817,26
16818,31
16819,31
16820,33
16821,27
16822,21
16823,21
16824,20
16825,24
16826,26
16827,24
16828,21
16829,19
16830,26
16831,24
16832,27
16833,26
16834,29
16835,28
16836,25
16837,26
16838,26
16839,27
16840,29
16841,26
16842,27
16843,26
16844,31
16845,26
16846,29
16847,29
16848,29
16849,31
16850,29
16851,31
16852,26
16853,31
16854,26
16855,27
16856,26
16857,29
16858,27
16859,27
16860,29
16861,31
16862,24
16863,28
16864,31
16865,28
16866,29
16867,31
16868,22
16869,27
16870,21
16871,21
16872,27
16873,21
16874,21
16875,29
16876,24
16877,19
16878,19
16879,24
16880,24
16881,24
16882,28
16883,29
16884,31
16885,26
16886,0
16887,27
16888,26
16889,29
16890,26
16891,26
16892,26
16893,29
16894,22
16895,36
16896,36
16897,26
16898,27
16899,24
16900,26
16901,24
16902,29
16903,29
16904,28
16905,29
16906,28
16907,31
16908,31
16909,31
16910,31
16911,29
16912,28
16913,28
16914,28
16915,29
16916,28
16917,29
16918,31
16919,28
16920,28
16921,24
16922,26
16923,27
16924,32
16925,27
16926,31
16927,26
16928,27
16929,29
16930,28
16931,31
16932,28
16933,29
16934,29
16935,32
16936,32
16937,29
16938,28
16939,27
16940,26
16941,20
16942,21
16943,19
16944,25
16945,26
16946,26
16947,21
16948,26
16949,27
16950,26
16951,29
16952,29
16953,29
16954,29
16955,28
16956,29
16957,27
16958,26
16959,27
16960,31
16961,29
16962,31
16963,29
16964,29
16965,29
16966,29
16967,33
16968,33
16969,29
16970,29
16971,31
16972,31
16973,28
16974,31
